ACOXL|55289,0.0063442197,0.0065069254,0.008502796,0.022047848,0.031014292,0.0019655763,0.012457065,0.0031964886,0.0046361866,0.01806386
ACP5|54,0.050092973,0.05656623,0.046770986,0.093296975,0.08357601,0.054461997,0.06781784,0.07708509,0.07516309,0.06265161
ACPP|55,0.008898337,0.031993803,0.019782817,0.03809039,0.053345665,0.034682218,0.038236324,0.030242708,0.036764856,0.027541628
ACSL1|2180,0.047181047,0.041201364,0.043580934,0.08555588,0.09818334,0.08903304,0.06558391,0.103438504,0.097033955,0.05395474
ACSL5|51703,0.044170283,0.009568791,0.04154247,0.06704831,0.088962086,0.069085926,0.05067731,0.06558892,0.07340937,0.04988863
ACSL6|23305,0.0105764875,0.015495163,0.005123435,0.03158202,0.03517661,0.012518189,0.019164378,0.038256016,0.027251922,0.029256599
ACSM1|116285,0.03880277,0.037193067,0.02089386,0.0385774,0.039605033,0.03724569,0.037354477,2.468253e-09,0.03040719,0.030450577
ACSM3|6296,0.028610578,0.003756058,0.01878442,0.033610404,0.06460564,0.044736568,0.035333026,0.024796791,0.04758599,0.032033868
ACSM5|54988,0.014753351,0.016473675,0.0218373,0.028375389,0.023119979,0.06646232,0.019642575,0.031490345,0.053250372,0.017502453
ACSS3|79611,0.03314946,0.05541662,0.03322785,0.05570778,0.05283914,0.06780461,0.036480032,0.0706992,0.060087245,0.04557106
ACTA1|58,0.02589578,0.0132433865,0.0104106795,0.04579666,0.0051982473,0.018382683,0.022690414,0.050221734,0.024927542,0.021514421
ACTA2|59,0.06982554,0.04385493,0.049420632,0.10512612,0.090580784,0.096291915,0.077447526,0.1064566,0.1074216,0.072552145
ACTBL2|345651,0.009519424,0.0,0.0,0.015342766,0.012531473,0.017073078,3.6198023e-18,0.01507998,0.021364478,0.0065710885
ACTC1|70,0.005888208,0.0042707506,0.0031775285,0.018938929,0.00599789,0.019674618,0.012192178,0.019405523,0.035983775,1.2388039e-12
ACTG2|72,0.053420246,0.0053906315,0.01568369,0.065448426,0.059946604,0.08306963,0.033883788,0.07111708,0.09652784,0.040340457
ACTL6B|51412,0.00022800757,0.031059766,0.011305473,0.0,0.0025163281,0.0,0.0,0.0,0.0,0.0
ACTL8|81569,2.0973786e-33,0.0013648357,0.0,0.035733964,0.050683565,0.0,0.033761285,0.032850187,0.0100586135,1.4527049e-07
ACTN2|88,2.963553e-25,0.003758182,0.010935987,0.034665808,0.017718818,0.017685115,0.014383614,0.0332517,0.015677337,0.01610424
ACVR1C|130399,0.019178204,0.015070181,0.016043244,0.022709563,0.04225268,0.08370554,0.01916753,0.034245666,0.065461904,0.014039918
ACY3|91703,0.006203249,0.000563301,0.011219553,0.030535685,0.0618906,0.020917717,0.015192977,4.901231e-14,0.032858588,0.020103877
ADAM11|4185,0.0248577,0.009457953,0.009894004,0.031470664,0.010212237,0.01968452,0.025414277,0.01635485,0.028680775,0.027883708
ADAM12|8038,0.041645534,0.026253307,0.044185285,0.10098186,0.07157408,0.063194044,0.06729292,0.10893541,0.07186965,0.06461838
ADAM19|8728,0.031587224,0.018567214,0.028320659,0.08622224,0.07047083,0.039926294,0.05273904,0.0889253,0.06159601,0.053907514
ADAM22|53616,0.023053037,0.01605926,0.030820685,0.031561118,0.026982678,0.046923444,0.029159276,0.06037021,0.03859683,0.037458666
ADAM23|8745,0.0103047155,0.0015271645,0.018068386,0.041999146,0.01744875,0.043003764,0.022512615,0.046858143,0.043878987,0.026562363
ADAM28|10863,0.035168618,0.022916755,0.029440444,0.0534675,0.06955723,0.040205263,0.043772988,0.04917224,0.046400934,0.04673696
ADAM29|11086,0.012120847,0.010098276,0.012933128,0.0068744696,0.00030298237,0.0041439347,0.0074754255,0.0026498572,0.0107003,0.013777574
ADAM32|203102,0.032058086,9.6803975e-05,0.013585032,0.02639812,0.018273905,0.030600065,0.02359388,0.05263773,0.03785479,0.021001779
ADAM33|80332,0.027745629,1.7057791e-05,0.0271337,0.052458014,0.012517173,0.08204703,0.02855944,0.020437175,0.06281404,0.039591767
ADAM6|8755,0.057724547,0.029571537,0.04156353,0.118321955,0.156153,0.097775005,0.093475685,0.06706699,0.1063601,0.10364667
ADAM8|101,0.03281401,0.03696816,0.045676477,0.086805284,0.06664622,0.028186388,0.06637921,0.068948545,0.052419152,0.05171512
ADAMDEC1|27299,0.00092376745,0.0043652053,0.012492753,0.07079597,0.07801651,0.011824873,0.035794962,0.065712094,0.033741605,0.046470817
ADAMTS10|81794,0.03802449,0.019475661,0.030576052,0.066069014,0.03456707,0.046416927,0.046045773,0.041094214,0.060140967,0.04176154
ADAMTS12|81792,0.02078169,0.02105158,0.033323888,0.06905932,0.04681301,0.05267745,0.04750787,0.10088553,0.05354743,0.041308418
ADAMTS13|11093,0.04843589,0.034299478,0.030730113,0.0533614,0.03341246,0.028068047,0.058933448,0.024270236,0.045571845,0.042793527
ADAMTS14|140766,0.027889052,0.013932595,0.023755657,0.08375802,0.032394256,0.011932891,0.049290147,0.057957005,0.039039057,0.040454976
ADAMTS15|170689,0.060433187,0.058240607,0.049737662,0.046241716,0.00799056,0.055293933,0.050085254,0.05105047,0.051930044,0.04931688
ADAMTS16|170690,0.031600446,1.8154132e-06,0.03157437,0.06785342,0.022762159,0.052254304,0.037513528,0.058084697,0.04993654,0.035135526
ADAMTS17|170691,0.026645286,0.00923756,0.023927368,0.051016618,0.03605908,0.032969773,0.043121643,0.04880982,0.04543665,0.037345096
ADAMTS18|170692,0.021686396,0.012171432,0.025378786,0.027656253,0.009058202,0.058453653,0.018972378,0.030505294,0.047635857,0.022642199
ADAMTS19|171019,0.024348186,0.041563157,0.022400701,0.018884838,4.786155e-08,0.009413466,0.034704704,0.027215054,0.016438542,0.02656528
ADAMTS1|9510,0.048996672,0.01931614,0.041193664,0.071670845,0.07016753,0.086895615,0.06035915,0.07918336,0.094490066,0.056841224
ADAMTS20|80070,0.0039486103,0.008645353,0.0019416735,0.010837801,4.1996016e-15,0.0005973366,0.005448471,0.011342307,0.00047427183,0.005616773
ADAMTS2|9509,0.02998609,0.015642703,0.03793649,0.08438388,0.05519291,0.061516006,0.052756444,0.09271464,0.07027814,0.04849446
ADAMTS3|9508,0.023295673,2.6122252e-14,0.016818143,0.03714774,0.048781678,0.050192468,0.017626304,0.05426353,0.055963933,0.02388646
ADAMTS4|9507,0.04692974,0.023487177,0.042441543,0.0855512,0.07115328,0.04260093,0.061303996,0.08559015,0.07087943,0.05336842
ADAMTS5|11096,0.035160027,0.011300466,0.030525584,0.057006836,0.05951147,0.08639633,0.03922268,0.07662107,0.07889748,0.038026195
ADAMTS6|11174,0.02201522,0.015283932,0.023245348,0.05899056,0.02937512,0.03406614,0.039878476,0.057653956,0.03996533,0.036091857
ADAMTS8|11095,0.033495996,3.8869123e-11,0.019551072,0.027194042,0.025061378,0.040963333,0.02895337,0.009733551,0.048432797,0.029597476
ADAMTS9|56999,0.03838038,0.017942011,0.027816372,0.062291976,0.07024091,0.067054085,0.049349044,0.07031199,0.0783307,0.045525663
ADAMTSL1|92949,0.026202746,0.02227754,0.029183518,0.056349568,0.043856617,0.058046974,0.038030248,0.06462935,0.057524953,0.037628148
ADAMTSL2|9719,0.03773685,0.034564648,0.036127098,0.07456642,0.044589587,0.029253975,0.05493977,0.047434296,0.05345758,0.043896623
ADAMTSL3|57188,0.030787673,0.02565722,0.03386853,0.04694807,0.04834243,0.054224856,0.026008535,0.08287281,0.055740975,0.036993437
ADAMTSL4|54507,0.03507634,0.0049971603,0.030183585,0.06618761,0.06963736,0.06629202,0.043469545,0.06369927,0.07061132,0.03836271
ADAMTSL5|339366,0.030600324,0.022765327,0.028124504,0.052754555,0.030453198,0.043152448,0.046696153,0.024265826,0.031993806,0.040212113
ADAP1|11033,0.047364894,0.03969647,0.03479404,0.06768291,0.043065637,0.033918142,0.057055518,0.05266992,0.050565444,0.051116735
ADARB2|105,0.015203209,0.0003177357,0.0050361683,0.011381872,0.006537579,0.014222645,0.0058818636,0.009116011,0.007770137,0.01578247
ADAT3|113179,0.035127383,0.026692472,0.020035993,0.058160886,0.03435562,0.01830384,0.04978782,0.012137743,0.040837217,0.034148376
ADCK5|203054,0.04377148,0.034842655,0.028577304,0.07093693,0.047112986,0.025126204,0.065536514,0.04909382,0.051633146,0.05049032
ADCY10|55811,0.008916494,0.012066344,0.0052906955,0.013770218,0.007459352,0.010835625,0.017127585,0.015201629,0.013729697,0.017176842
ADCY1|107,0.051961403,0.07267946,0.04466315,0.054244734,0.040664632,0.059396222,0.074547745,0.06519029,0.05226146,0.06272082
ADCY2|108,0.031737573,2.2956864e-07,0.0319368,0.053107053,0.054259688,0.045822516,0.02704829,0.046978384,0.05270256,0.038059924
ADCY4|196883,0.041238155,0.029234877,0.031861745,0.055610854,0.04473412,0.06772215,0.04830433,0.03427428,0.07188573,0.045555525
ADCY5|111,0.028027156,0.023041725,0.03336189,0.03396788,0.0014416421,0.07088287,0.0425168,0.034596637,0.061382733,0.05221477
ADCY8|114,0.005745118,0.008490877,6.2397743e-12,5.9119585e-09,0.0036205298,0.015015451,1.29865255e-17,0.014360717,0.009736853,3.4179334e-07
ADCYAP1R1|117,0.0034204856,3.465627e-21,0.005171085,0.0020838596,0.0002344858,0.044884812,3.3734256e-25,0.018247176,0.032733724,0.008499316
ADCYAP1|116,0.030544752,0.0028363084,0.0145593835,0.025575139,0.022417435,0.024433684,0.01726099,0.01880602,0.039724674,0.020882353
ADD2|119,0.019091068,0.004709241,0.015542354,0.03405713,0.05271791,0.036917828,0.026819903,0.046621647,0.05286291,0.03113055
ADD3|120,0.0540081,0.025804209,0.036613233,0.07604364,0.08224795,0.07869798,0.06714251,0.097806014,0.08543353,0.059239425
ADH1A|124,0.0046867225,1.0620618e-28,0.011278095,0.0003901014,2.6444438e-06,0.06857581,0.0011867438,0.008182174,0.052997142,0.00483409
ADH1B|125,0.029740792,0.01528157,0.04614205,0.033797763,0.026087655,0.12233718,0.039396577,0.02857059,0.11619488,0.03958399
ADH1C|126,0.0046482496,1.5515876e-23,0.014551642,0.019251741,0.016121686,0.07714814,0.015625013,2.584533e-10,0.059344955,0.020751704
ADH4|127,1.125999e-15,0.0,1.2130747e-26,0.0,1.20397315e-26,0.04216392,0.0,1.6243988e-09,0.028980458,6.212218e-26
ADHFE1|137872,0.04515787,0.02164925,0.028353957,0.040393095,0.04546792,0.059656136,0.03975212,0.041088186,0.05188297,0.036197264
ADIPOQ|9370,0.032325562,0.014115766,0.036047637,0.032069083,0.027503014,0.11735373,0.038965352,0.039427362,0.10646465,0.031116737
ADM2|79924,0.044237293,0.042846106,0.03050883,0.067286044,0.08424508,0.01710927,0.056589693,0.055103287,0.053871516,0.055110645
ADM|133,0.03139488,0.009306288,0.020350024,0.06973025,0.057495687,0.06214839,0.033368144,0.079344645,0.07052271,0.02666655
ADORA1|134,0.05057118,0.037290424,0.009785541,0.06687249,0.05237875,0.047595862,0.04417573,0.06802579,0.06281686,0.051057983
ADORA2A|135,0.038835797,0.02004094,0.04730241,0.07341151,0.042082485,0.033197973,0.061136626,0.0518284,0.048820198,0.062992126
ADORA2B|136,0.027919095,0.00018400823,0.005537824,0.045461833,0.05446405,0.035379272,0.02639138,0.055195037,0.052283835,0.030507676
ADRA1A|148,0.005203458,3.9719174e-14,0.0010360708,3.1223619e-34,0.004808865,0.04451653,3.9252414e-21,0.016342558,0.03647285,2.512177e-07
ADRA1B|147,0.02650364,0.018182738,0.014501,0.028470032,0.013026479,0.029187972,0.02514872,0.04291208,0.046615504,0.0115413265
ADRA1D|146,0.004337459,0.008738588,0.0080520315,0.024061512,8.180996e-14,0.022190133,0.011459382,0.022381004,0.031837665,0.011945016
ADRA2A|150,0.047497068,0.021199195,0.04708543,0.06840484,0.049790174,0.079680435,0.04736277,0.05635527,0.06305965,0.05324606
ADRA2B|151,0.023138944,0.0035475977,0.018540902,0.02896261,0.029086929,0.030795902,0.029363686,0.028166082,0.045512963,0.023089876
ADRA2C|152,0.010324112,0.037017815,0.023557968,0.052502077,3.0474584e-05,0.04680592,0.05950577,0.027400075,0.050052393,0.034926165
ADRB1|153,0.010118317,1.5347135e-13,0.026092581,0.017595509,0.02732426,0.046626948,0.016822435,0.0074220463,0.044568557,0.017065275
ADRB2|154,0.021288613,0.006621997,0.026978603,0.037957497,0.050349966,0.069684915,0.027291235,0.025051787,0.057865456,0.03394959
AEBP1|165,0.06130673,0.04665612,0.05769071,0.12730704,0.0867964,0.08105428,0.09156334,0.11899108,0.09702987,0.083054624
AFF2|2334,0.015507037,3.469047e-18,0.007606153,0.03410911,0.044227112,0.044485297,0.02381322,0.043564413,0.052450497,0.023324447
AFF3|3899,0.07790255,0.09863219,0.053506076,0.058561582,0.02762297,0.07096764,0.0760335,0.07522961,0.056996513,0.079306625
AFP|174,0.020178802,0.014213307,0.009169549,0.0039548283,1.7702216e-37,0.040827144,0.02229392,0.0,0.022363191,0.020793505
AG2|387763,0.035141625,0.028785113,0.03061749,0.07000634,0.03897871,0.057523597,0.056374915,0.05223302,0.078307554,0.040781293
AGAP11|119385,0.04500866,0.028135454,0.030795572,0.028920526,0.020395631,0.058114763,0.026797738,0.039314352,0.045406185,0.02790073
AGBL2|79841,0.037500102,0.03255641,0.02565713,0.02553523,0.014647207,0.02120595,0.037349008,0.022852538,0.01737536,0.03761079
AGBL4|84871,0.032683056,0.022872461,0.016280195,0.01272496,0.0066739144,0.019605124,0.030131884,0.022037536,0.0154836625,0.022064343
AGER|177,0.033665225,0.022711225,0.017247349,0.047761448,0.031501584,0.030881885,0.04760291,0.01668892,0.04261043,0.036519542
AGPAT9|84803,0.031030051,0.01067209,0.015929872,0.04137702,0.052860904,0.053465694,0.031641785,0.059222557,0.061444897,0.03404537
AGR2|10551,0.0834074,0.13161497,0.08293377,0.086003944,0.03850393,0.07083251,0.09517218,0.042303164,0.04331783,0.09222197
AGR3|155465,0.081897505,0.109379716,0.090436764,0.04954428,1.09024e-19,0.063634075,0.08058207,0.024264958,0.016266135,0.08702898
AGTR1|185,0.046117164,0.06257703,0.04297384,0.034137703,0.013041661,0.07246779,0.03215654,0.050232474,0.054846838,0.041297294
AGT|183,0.04389536,0.024369933,0.0434279,0.05832001,0.06601488,0.037031405,0.054982886,0.053901263,0.05000877,0.04292007
AGXT2L1|64850,0.017116359,0.015769355,0.011470218,0.0076629343,0.009136997,0.015304431,0.008160023,3.839427e-08,0.0029507265,0.016971203
AGXT|189,0.0,0.011398266,0.0014144797,0.0037922612,0.0,0.017147489,0.0025600146,0.0031291686,0.017092284,0.0020630388
AHNAK2|113146,0.045656245,0.02175905,0.042117704,0.085593775,0.06657411,0.06740017,0.063509755,0.10641071,0.07426252,0.05506371
AHRR|57491,0.025563229,0.022542158,0.014800367,0.04322907,0.03807465,0.026649712,0.047008365,0.04364582,0.038967565,0.036309365
AIF1L|83543,0.03231764,0.031444408,0.027076764,0.07326592,0.08932163,0.07074418,0.073815756,0.09751727,0.088139094,0.05033551
AIFM3|150209,0.028790869,0.03466406,0.023229295,0.04325834,0.02838484,0.011479747,0.04233577,0.016769845,0.030535564,0.033868376
AIM1L|55057,0.0042042634,0.015434603,0.027233815,0.051938407,0.028125226,3.5977274e-18,0.045789666,0.02440355,0.023715295,0.027103823
AIM1|202,0.05349097,0.024814935,0.038684357,0.08618245,0.088656306,0.07490061,0.07486257,0.099937454,0.07998667,0.06108017
AIM2|9447,0.007322526,1.9016905e-07,0.0056736283,0.05089845,0.058787495,0.017460609,0.015487426,0.0372737,0.032162096,0.029751386
AJAP1|55966,0.014055517,0.013186162,0.017056998,0.022014894,0.019708697,0.027559312,0.016345913,0.02265509,0.036629226,0.019597586
AK3L1|205,0.040039465,0.02482022,0.025799643,0.06293623,0.067992434,0.059988316,0.03752107,0.08691248,0.066696145,0.035004556
AK5|26289,0.046580903,0.011055311,0.04394017,0.04216702,0.04669353,0.0806804,0.028770525,0.014984,0.061255053,0.048445564
AK7|122481,0.02747441,0.03725844,0.02473391,0.024117304,0.014107172,0.033482622,0.023104979,0.037565764,0.026035693,0.03416238
AKAP12|9590,0.04202625,0.026224917,0.04122404,0.07027814,0.05336122,0.09087215,0.049218103,0.0889821,0.08079932,0.05106185
AKAP14|158798,0.0067052892,0.009145703,0.0035687033,0.008081792,3.5255243e-13,0.0004087774,0.003790775,0.0063103945,0.0,0.0043367893
AKAP2|11217,0.04005253,0.022625329,0.03114674,0.056943286,0.08169428,0.07401218,0.050211146,0.0917899,0.085835375,0.049758017
AKAP3|10566,0.032442328,0.0006920351,0.0054859645,0.028072003,0.04974766,0.033321064,0.027476376,0.042196777,0.04101252,0.02321704
AKAP5|9495,0.04065001,0.0476333,0.041272655,0.04828411,0.06390792,0.03875965,0.060961764,0.05451981,0.039136577,0.048128054
AKAP6|9472,0.026602896,0.010686013,0.02705304,0.03435556,0.050778728,0.054386053,0.03359659,0.058598273,0.058501944,0.030217323
AKR1B10|57016,2.9939672e-26,0.008285935,0.006790222,0.03618673,0.03512383,0.009389665,0.013482998,0.01826791,0.029533882,0.005537575
AKR1B15|441282,0.0,0.0,0.0,0.032139212,0.052347586,0.019415934,0.005460646,0.008401468,0.04133291,0.0
AKR1C1|1645,0.02114768,0.0020216927,0.016601449,0.05690017,0.054906398,0.08807734,0.032566793,0.052458353,0.08245735,0.022113096
AKR1C2|1646,0.01282639,0.005258249,0.018050821,0.05332142,0.058030687,0.08722742,0.027247924,0.05101989,0.082300216,0.015605136
AKR1C3|8644,0.042116985,0.028531443,0.028371105,0.06404446,0.07012447,0.08070583,0.04139749,0.062304594,0.07464109,0.039493535
AKR1D1|6718,2.0515243e-07,2.4307368e-15,0.0015225866,0.013009748,0.03722646,0.008855229,0.0073543196,0.0,0.010872074,0.004688399
AKR1E2|83592,0.012861309,6.5984056e-14,0.0032822632,0.043904096,0.057427216,0.03222577,0.01884202,0.039594937,0.045826893,0.0166851
AKR7A3|22977,0.062723376,0.08561859,0.057218168,0.049158104,0.018816559,0.029651454,0.06761298,0.036148444,0.04064165,0.06304305
AKR7L|246181,0.04538111,0.049673628,0.032219686,0.033848643,0.012610247,0.017220182,0.044791646,0.023242248,0.02731285,0.04165763
AKT3|10000,0.04515286,0.010070095,0.033377636,0.07182901,0.06503774,0.07158594,0.052063983,0.089535475,0.0741068,0.051450666
ALB|213,0.03420816,0.027713768,0.008011668,0.021674253,1.0257297e-05,0.06665863,0.02463298,2.7341019e-05,0.038894065,0.033995513
ALCAM|214,0.07205617,0.07223584,0.05781006,0.08973451,0.09324932,0.06753494,0.083665974,0.09838993,0.07926764,0.07294249
ALDH1A1|216,0.034794442,0.022042157,0.037840765,0.06474133,0.06897046,0.09048547,0.048914637,0.060648106,0.07627223,0.052014247
ALDH1A2|8854,0.016837474,4.2660174e-24,0.024329178,0.0365272,0.021884678,0.076618634,0.014079347,0.026666995,0.0593272,0.031864792
ALDH1A3|220,0.033477332,0.008579686,0.031092985,0.07036557,0.08563784,0.07692417,0.050397735,0.077464335,0.08186521,0.04629254
